"AF3_0","F7_0","F3_0","FC5_0","T7_0","P7_0","O1_0","O2_0","P8_0","T8_0","FC6_0","F4_0","F8_0","AF4_0","AF3_1","F7_1","F3_1","FC5_1","T7_1","P7_1","O1_1","O2_1","P8_1","T8_1","FC6_1","F4_1","F8_1","AF4_1","AF3_2","F7_2","F3_2","FC5_2","T7_2","P7_2","O1_2","O2_2","P8_2","T8_2","FC6_2","F4_2","F8_2","AF4_2","AF3_3","F7_3","F3_3","FC5_3","T7_3","P7_3","O1_3","O2_3","P8_3","T8_3","FC6_3","F4_3","F8_3","AF4_3","AF3_4","F7_4","F3_4","FC5_4","T7_4","P7_4","O1_4","O2_4","P8_4","T8_4","FC6_4","F4_4","F8_4","AF4_4","AF3_5","F7_5","F3_5","FC5_5","T7_5","P7_5","O1_5","O2_5","P8_5","T8_5","FC6_5","F4_5","F8_5","AF4_5","AF3_6","F7_6","F3_6","FC5_6","T7_6","P7_6","O1_6","O2_6","P8_6","T8_6","FC6_6","F4_6","F8_6","AF4_6","AF3_7","F7_7","F3_7","FC5_7","T7_7","P7_7","O1_7","O2_7","P8_7","T8_7","FC6_7","F4_7","F8_7","AF4_7","AF3_8","F7_8","F3_8","FC5_8","T7_8","P7_8","O1_8","O2_8","P8_8","T8_8","FC6_8","F4_8","F8_8","AF4_8","AF3_9","F7_9","F3_9","FC5_9","T7_9","P7_9","O1_9","O2_9","P8_9","T8_9","FC6_9","F4_9","F8_9","AF4_9","eyeDetection"
0.5300942598555473,0.34132408335750813,1.2823988267932058,0.12241523422055375,0.34144473267967806,-0.2337499905989561,0.9943738930573678,0.24953965035613018,0.37355016728602664,0.6271871686191546,1.4414902454323018,1.6345168364365354,0.6502127835393936,0.9120497127956294,0.6602018265752789,0.45373533664424853,1.2780806581669066,0.09233285957369641,0.08507902424848586,-0.3162391824945176,1.2923362266335041,0.6170561434988312,0.9915397128260182,0.8882516428010973,1.6588546057485303,1.7900844309874624,0.7549561258433665,0.875072108183217,0.47134572051362117,0.3584179255368818,1.167064246202391,0.030553099514514598,0.556562507810411,-0.04035629655223636,1.2396931714980746,1.0504735918650923,1.2506270095213252,0.8846132105592024,1.4623300845462845,1.151444046921519,0.5600146519222752,0.7841196717347139,0.2650615497199127,0.24272857418688631,0.7733972887812431,0.060764318080076436,0.6914543089691175,0.07948023907564616,0.986932403036237,1.0031697358248701,1.3249301615404194,0.7814913210090338,1.2353555869973827,0.6937130166174467,0.4521424111755215,0.6494716940750627,0.2442452174832059,0.3748077993365424,0.09561178702549414,-0.09154123302669338,0.2157379696883765,0.03993344991136455,1.1460317993571432,0.8725658685614349,1.2487466019678841,0.6863711630000475,0.947824704447848,0.6575348344097887,0.448476221334518,0.5578060165372423,0.16164623710251205,0.20643438442107187,0.03148082977489724,-0.4608674947003984,-0.21245074442038916,0.0792592389518232,1.2112515148901895,0.638638891490704,0.5437803386283582,0.4124703121412348,0.6862582905159634,0.579244720351253,0.2975661099115129,0.5230075227308761,0.03244726230840494,-0.018503180759839047,0.6919046176492215,-0.3625998759667013,-0.042432269809459564,-0.0795153319499342,0.953756791949393,0.1420251554217899,-0.2546277875235403,-0.10392055248865101,0.6302205485806953,0.7442410742911153,0.06366266807897905,0.4692704601855819,0.11226732320066578,0.16649912165696987,1.0000676711115248,0.08998242945337945,0.34211497053802575,-0.7130961078945756,0.5955740788726002,-0.39820350704190577,-0.22491065516036585,-0.13805443914899335,0.6044125792934627,0.8581268548354106,0.10692123143905496,0.5856168394704705,0.25629564649828085,0.38711586882571564,0.4764995264939735,0.17954473037368698,0.0851893438519421,-1.183757244982423,0.44051059156397937,-0.2533032166617606,0.15252488480432919,0.06909591054170088,0.5770447860619257,0.59685854740422,0.2371976746962108,0.5383399040295004,0.14466271614380183,0.42398762887256314,0.03179793784091966,0.09052740168897253,0.04204963204022977,-0.6663540011551687,0.6043931306176331,0.0358364280023321,0.11043459072584604,0.03463125334842133,0.666710377759205,0.2811490459760411,0.23803007037867094,0.28536110590105246,1
-0.6837882559520527,-0.7965461273586889,0.25635471427846845,-0.5816216494185664,-0.8544446237300635,0.1555803508856863,0.5683719299592566,0.07159494146712175,0.2614123003034817,-0.2785988506325984,-0.5294450841758638,0.39148029359329267,-0.4981162259863364,-0.614076982171129,-0.727872513799251,-0.7747779672024483,0.12774575081630246,-0.6763082181761667,-1.1552396920009593,-0.2762283856825224,0.08570760410702025,-0.7629959432241853,-0.21978533706690317,-0.3758244010051393,-0.9023533435306679,0.10541988618434299,-0.79785613967961,-0.6477717867908294,-0.9932396589652698,-0.90468360486797,-0.6486500089944075,-0.7374679510265214,-1.1574160260019524,-0.04035629655223636,0.46158190195007504,-0.6160141036357727,-0.4046779307917056,-0.7485699186126745,-1.1760153605356949,-0.4192018515978935,-1.184727170608263,-0.6974484466405233,-0.8442581638459915,-1.0095467725189782,-0.6446024519005729,-0.6353705880802054,-1.1678831925880626,0.3989596314384292,0.8709225735509153,-0.21446595327173604,0.2649860323080973,-0.5097258913112711,-0.5454380515573726,-0.31267845236805153,-0.8182224321087468,-0.6328014760546854,-0.6505804429325617,-0.9180233915523945,-0.2862145053166195,-0.5486529745690649,-1.420344921061385,0.20045025837855976,0.5581174862869162,-0.18145967697130433,0.37838570986979425,-0.17209501355218754,-0.34451075250318536,0.0,-0.5550778115496151,-0.5409927146203324,-0.969562322737644,-1.1072056965846746,-0.5697412918082196,-0.7367894623067277,-1.5742932115836743,-0.08003629031404193,0.5022402857747079,-0.03597965585866312,-0.3255619949450788,-0.7572015974105368,-1.087412527004535,-0.2730155734682787,-0.892698329734501,-0.6079263023813575,-1.0339020863700619,-1.1163585725108063,-0.5974424624027853,-0.9965610227461321,-1.1947595969873817,0.0,1.0432623044175249,0.1773582428681984,-0.18228228800428914,-1.0729459640062642,-1.0028775573601694,-0.3721205371455876,-0.9541132332875758,-0.5529287037841057,-0.49722853450988097,-0.6281557771603952,0.03108071372742843,-0.5691096512181278,-0.556562647192306,0.03940184344814804,1.2503572766974447,0.0,0.5260125420361441,-0.44918200445073025,-0.20147085976450457,0.20549527646997773,-0.5117241815955427,-0.2678503761589075,-0.28813749295724844,-0.42377865305990536,0.1908476647076047,0.05965329803947955,-0.6782064267826043,0.03922782293315899,1.0269045608536713,-0.07267473904221124,0.11457966956031247,-0.24319050867140315,-0.202106417752429,0.42094954891469855,-0.38817988252595104,-0.26933398001720027,-0.5955961718892889,-0.5896302533727621,-0.12781524034090821,-0.3315419126790678,-0.9300389204187806,-0.03897253905840271,0.7194354628150271,-0.24740918563128741,-0.5148833515659252,-0.6966993320678957,-0.7243412748197703,-0.3502392008266216,-0.5841021585179398,-0.6207913049246422,0
4.547808678421181,3.3185723987543496,1.1223334442192865,2.817341829524512,-0.042472393577242654,-0.038705355586208266,0.3124383708548075,-1.996317202848915,-1.2327883688405585,0.4525532549299757,1.7351802596230377,2.2387129709734337,1.9717628725005916,4.1226973326707155,4.249058955838503,2.967893526124699,1.1185542571475133,2.736410201911451,0.08507902424848586,-0.15850431044734722,0.34451095768511836,-1.2355291782571625,0.36726344597817917,1.0248544835919766,1.5135700422618572,2.035835983845784,1.9843359341108593,3.95557165906529,4.511264333383685,3.261419318321256,1.167064246202391,2.979825823237841,0.5139428563114021,0.11874064177885425,0.8073466640685879,-0.39843114042498373,1.030350192583285,1.3610965452789419,1.2615742526717102,1.8142729486364328,1.831285722227471,4.043637509591659,4.48667522102024,3.326766404170871,1.030986962542698,2.8742112396718604,0.432580561586796,0.1994798157192146,0.7254858604888005,-0.5728406569473495,0.07528851057224623,1.1215295293870187,1.0051964091841934,1.596555128000553,1.6578555076436425,3.9495080533949523,4.148045076659701,3.1098818672047233,0.9232125149799487,2.7432648728454323,0.1720867073390121,-0.12058335855583065,0.411425415969205,-1.4538038963601825,-1.096802242838924,0.7553430945014986,1.1203601707421325,1.4877147125209849,1.836378956439449,3.854531882596579,4.3628729023807695,3.1722815776196307,1.3296021046097943,3.2224812876194937,0.42573137456111293,-0.19970220010399548,0.6203128300222156,-1.2779696994403058,-0.2168059272194072,1.4788569727991612,1.9455143569342452,2.2478946487025127,2.3801144418130336,4.270295531724748,4.830231776451033,3.4608204170232604,2.516741707637236,3.9238486577826017,0.25625762943740477,-1.0298393477789551,-0.08950551246813183,-1.350278184961175,-1.3461937067399687,1.9724660709372048,2.4923881801581165,3.3160954249886934,2.9466720653699467,4.424083210300943,4.298055961197475,3.1602398220995758,1.5942577864885787,3.146463523418591,-0.0851115292558304,-0.832074223404616,-0.08881367842835353,-2.533958132576826,-2.4417824548838656,0.6215816943149884,1.6981917037530703,2.1627206458448613,2.2615712611002534,3.8481061958517895,4.082312021020725,2.949197496485617,1.080643919643061,2.7890841014721497,-0.16955160669566988,-0.7491745007231304,0.26430635493839805,-2.569016746143257,-1.869731880552424,0.8684407579852901,1.5008794142839859,2.175932708942612,1.9842174276894031,3.869092521708691,4.1999257979799784,2.7641837533191445,1.1509606520453468,2.953897360305829,-0.12697339870965607,-0.7442990792719046,0.11504233219741947,-2.579533654088798,-1.6916571397550555,1.0796802514503574,2.0283815730131227,2.841589141081671,2.250734690300676,4.128573064274734,0
-0.2050364590007231,-2.124123006289843,-0.8978667553754747,-1.9293835208125534,-0.3414447326796023,0.038705355586208266,2.4147497492128216,2.210406930731104,1.9791605354452428,1.6722726131872068,3.0298254979599974,2.13200860776393,2.7516802203977773,0.7016556492662352,-0.3046831429644768,-2.1735802438595746,-0.894843405718056,-1.7219478746471462,-0.4278974454848578,-0.2762283856825224,2.1544538914748697,1.9978166758515332,2.056102566957669,1.742519164234696,2.85234459407878,1.7900844309874624,2.7607420668723477,0.5075008677333922,-0.05054821793808705,-2.111173483444417,-0.940099964302784,-1.566595200596505,-0.6000178387504426,-0.637163835950314,1.7299482488433553,1.8113075249105952,2.207790767812454,1.667691671519239,2.4661092439194103,1.8142729486364328,2.736215624883574,0.6447659372694927,-0.09943843765375253,-2.0934428380321495,-0.8054389311272482,-1.5427057454314537,-0.7783077160713164,-0.7192182418312406,1.7412792454945727,1.7911749322110435,1.816519848217873,1.5974504526138547,2.6997503558089413,2.2557516920838485,2.583550973420873,0.6838123431970936,-0.4716787511656274,-2.2667469735704735,-0.9548761587351591,-2.0121238558140493,-1.420344921061385,-1.1244006680920322,1.46921276677585,1.417653726338597,1.021567657250747,1.098863491202993,2.4132558077785493,2.144575152228861,2.199490623109577,0.28747449552038257,-0.565604279920078,-2.421211796002523,-1.5191043544311917,-2.394116855586542,-1.787573841724398,-1.3948071952790226,1.2699998051986991,0.9223246396068732,1.1228710888559612,0.3782654569881036,1.3730745146014642,1.1239473243512563,1.7427095991335186,0.033572540792024284,-0.4199242782240393,-2.3999713867920045,-1.478271390544935,-1.9625129650535706,-1.2796241366063008,-1.1880980181647995,1.609355610547165,1.3142522918786104,1.7455124933020114,0.17275104829279217,1.1744003485075996,0.9138066382032314,1.6961553709614001,0.11731761504639547,-0.3849612113092152,-2.328464989233138,-0.8751353904425476,-1.7680963086099648,-0.941233382358171,-0.7524979513427237,1.756537195583297,1.7382571530799837,1.6908592576873556,0.2417636275829669,1.7268129122433036,1.338731442800888,1.8563522750237982,0.1504007593291978,-0.40020830549425956,-2.266982158480763,-0.857575220634201,-2.009497373172177,-1.1446801154477502,-0.3945857483274976,1.5549451790530733,1.5558038794962787,1.4493584175551908,0.625250249313887,1.876380753116482,1.4387576452335549,1.9413199758826571,0.15123381825568813,-0.2576314315706513,-2.2295281670798324,-0.9913474738635756,-1.9898393163453145,-0.9300389204187806,-0.3920178928814207,1.5830947274580094,1.2721931940817242,1.7282296340863588,1.323457113255817,2.2312197303144456,1.5788126474762836,2.186162703123488,0.5203258697048736,1
0.06834548633358448,-0.7776864001092579,0.192578663409212,-0.7959975961755258,-1.3241393291722623,0.07741071117241653,0.9378690813070345,0.6061241646533233,0.7092356002662262,0.20860938327851714,0.4118543558378154,0.8176048609559685,-0.3248951465509069,0.26307810545379084,0.15250662193888584,-1.0394261976740684,0.06418445041012065,-0.7992188429333738,-1.668216161734303,-0.04001079681192523,0.8615574844223276,0.399563335170268,0.698015321303542,0.0,0.3490234630637363,1.1582496585968398,-0.1724412320868027,0.402383001383774,0.40405750832330295,-0.980043271262894,0.48617140050357,-0.7985741500554961,-1.3287303114390865,-0.04035629655223636,0.5481636472610489,0.5072226220303139,0.956446244229426,0.783078460960097,0.4300312944612046,1.640059192128186,0.12939573352742506,0.33105009114417155,0.4800810285426377,-0.6917399907007347,1.063028604888646,-0.8471607841069405,-1.1678831925880626,0.03974011953782308,0.20315867700115958,0.788703782553134,0.983917496007458,1.6312554206982295,0.7179174354173369,1.6310715805347042,0.1507141370585199,0.4787686615460932,0.374297865753499,-0.7682463957161543,0.70032529717375,-0.762051043767669,-1.5496198134038477,0.0798668998227291,0.0292238108835936,0.6903973647269458,0.4543578894342744,1.0640427102508272,0.5747447675907261,1.41825205821925,-0.021237035550669647,0.5241794127034526,0.08098066848994154,-1.1449055930303582,0.03148082977489724,-0.7984379713381203,-1.829898013464409,0.1188888584277348,0.05932425393899789,-0.4615082780328541,-0.3615786147762598,0.06840971030632347,0.056909224091591215,1.0216495182341827,-0.25529348705498633,0.13494844828171085,-0.2261857702661935,-1.2277404645357608,0.03128292154266507,-1.1772723245672398,-1.8770039351000294,0.11811500765386551,0.4173049217670046,-1.0302019810350307,-0.7638833625705564,-0.20784110497730202,0.2290695256366073,0.7785500599854162,-0.4873914653579081,-0.08398503361258775,-0.16042656490791207,-1.2382921688600954,0.15662242015578007,-1.4081665907964205,-1.8399110000885028,0.0,0.7441773578115661,-0.32548194458562923,-0.037363007860525266,0.10370918843397355,0.43212412818567847,0.7550445337397447,-0.46928851775593255,0.08351972752337482,-0.11207081253701114,-1.3087176215361442,0.0,-1.410040211501193,-1.8658947546605078,-0.23690528359622576,0.7631702975926417,0.8685689685532724,1.1063634327025158,0.6597982045847681,0.028711496672361763,0.8425835686405931,-0.34486186746615,0.18502358675966457,-0.17698432083538995,-1.1975853957900238,-0.06359587568183932,-1.3567353447932005,-1.7339289447169468,-0.15665432366607537,0.690815175292758,1.1309149683034057,0.919332112406135,1.0796802514503574,0.08701135438551998,0.701846523531502,-0.36801812299685915,0.10079268419440311,0
1.8980041643759213,2.7875416471818846,-0.096289331704606,1.8374228082761748,1.0676393836471452,-0.1555803508856863,-0.5678179612165941,0.6061241646533233,0.4478232999628107,0.1392994253162992,0.9114715479474591,0.42681745283801437,0.28180112191081064,1.0701018385689127,1.5065805682447972,2.3818340742446322,-0.8306589553078787,1.4449492959260843,0.8124212707645874,0.07848271682349676,-0.488477325368211,0.14523135409553958,0.1102506251084543,-0.10261871942338072,0.4364212082862034,0.2806633333479577,0.19431182737583877,0.7173953086587898,1.2623925077265428,1.9795697733498516,-1.167064246202391,1.2598660446861945,0.7278767932474689,-0.04035629655223636,-0.4036733320342812,0.28963965881952497,0.3680847136456929,-0.13604329194640716,0.37299203303724515,0.06941329360877346,-0.06469786676371253,0.6274316922506731,1.1919698435638433,1.8875244530237612,-0.9021921256620277,1.1798896714580867,0.8213128011413663,-0.2002590337493138,-0.6671979949424978,0.2507924339562334,-0.03838237793874086,-0.13588271484891148,0.5459980495568794,-0.2429687541127906,-0.23677652730085436,0.7691638594615935,1.0899046328211783,2.0607122768591415,-0.9548761587351591,1.1888471821648772,1.2054463987258235,-0.1612998172889322,-0.822850831938436,-0.10915933692806941,-0.7184165329691967,-0.687040793402989,0.3159415681492997,-0.4147527417046727,-0.2777471120057009,0.71011475154918,1.0341577976031746,2.008343027160363,-0.9178822328480748,1.5346289044309929,1.5319690398436634,0.15929552926586513,-0.4135418866814683,-0.17782252991674774,-0.5070575105651769,-0.8604868463044433,0.3146745332122115,-0.17071776735120506,-0.12764674352749317,0.7425456081062765,1.292535118944689,2.1024692647709315,-0.2202072320355374,2.0825947421594537,1.407752951325003,0.27714567155373393,-0.3277994092988728,-0.1420251554217269,-0.40002805616505877,-0.4500974578567053,1.0313715715247325,0.5753352985655019,0.19098800423693718,0.8212233053247385,1.266838234779613,2.181066416164513,-0.09385156694160424,1.8276950605855535,1.3692943089093792,-0.07957627206189231,-0.6843877573009537,-0.1087293263908661,-0.563375549896736,-0.276108878298048,1.1802039500967434,0.41165991866130963,0.14935689527866503,0.5856168394704705,0.8965665002960607,1.8248721133037706,-0.7305499892541252,1.2293258086170094,1.5267915412691682,-0.07922481886495387,-0.410761824341453,0.7599096499852818,0.07589043048803344,-0.3475117853716641,0.6637422466019594,0.0,-0.1938796596364863,0.30279569251627647,0.7885843940767641,1.547914156934721,-0.9589260470453697,1.0851531397262828,1.3109591165478238,0.15665432366607537,-0.11504233219739395,0.9544894765998,0.7723250273489858,-0.0692625066967809,0.8113526292052389,0.2811490459760411,-0.17303604406963444,0.3020508036085748,0
0.017336416045605176,1.38452585925299,0.096289331704606,0.0,0.042472393577242654,0.7004910432560151,-0.11356359224330372,-0.926563659957399,-0.5606893349127243,-1.2897088256113125,-1.4414902454323018,-0.46146172660733453,0.021969502757647173,-0.5090510024905904,0.0676706872239721,1.512328258530763,0.09596510061321155,0.27699857872108924,0.04253951212424293,0.0,-0.6033143112632674,-1.5628310591945358,-0.9543122290231965,-1.3327106418621186,-1.484059115303596,-1.0535143171279322,0.0647706091252796,-0.5952128536160203,-0.01673999425220134,1.451684500456569,0.0,0.15336457795516886,0.25655358843515164,-0.15987302095704223,-0.6628563488418202,-1.5944309998921289,-1.0669434097292976,-0.9868115859725743,-1.003779159373075,-1.0119369372176588,0.12939573352742506,-0.6277715794079127,0.03325376324137423,1.5886694517726605,0.06471155218883155,0.2725545141068116,0.47558564665684583,0.1994798157192146,-0.5223271834876151,-1.3608458533334593,-0.4923278093300715,-0.8497640996892559,-0.5739979495341553,-0.31267845236805153,0.32283891754315064,-0.27372497989509276,0.21157345462507007,1.9295660780659374,0.38244714810197655,0.9754491129662731,0.7319980917054129,0.44161697549022105,-0.3822016050856114,-0.9817252054894399,0.3407684170757058,-0.3783411776536603,-0.660452320652485,0.27717622250502727,0.448476221334518,-0.08472585475771537,0.09705076223698145,1.7082079292432015,0.3481409410398551,1.043236419821853,0.765984519921794,1.0358094659092327,0.0,-0.8164614214074517,0.6158135782907843,-0.1723656426346205,-1.2877106784640775,-0.13617565099995554,0.2975661099115129,-0.4390761707508005,-0.08064562282470612,1.3398479714925065,0.15764138895020727,0.3920316840808823,0.4692509837750263,1.2266976938687308,0.08950551246813183,-0.604126514769661,0.6546558436886636,-0.7267690586382098,-1.347040551975131,-0.7778902717989734,-0.021083091376814276,-0.770897643159963,-0.2564323259736495,1.2199123956901619,-0.12493228066903267,0.08998242945337945,0.08594595601318247,0.43573803342641715,-0.14860327893896602,-0.6516699237582275,0.03809561585773952,-1.2775086393449966,-1.151021541440074,-1.441813763896554,-0.2130103910381747,-0.8365022709761512,-0.40020830549425956,1.1059939910647432,-0.3810756941402275,0.23978286466841486,-0.08436226284372779,0.19690828766443086,-0.23455758771587162,-1.157856764740748,-1.2596323413351072,-1.5289163734577986,-1.38603342759459,-1.5448506209762245,-0.23719767469624906,-0.8581945088002599,-0.2896392342749358,1.1426107286565574,-0.15961317818182788,0.18046696310727806,0.16902303074988584,0.7840357857628414,-0.08586086256683262,-1.4486186857853298,-1.2140633902523046,-1.6018652284095745,-1.3328557467236866,-0.9816274476293465,0.0,-0.5874119095095975,0
-0.2733819453343076,0.8154058546081199,-0.1600653825739193,-0.6126733185867301,0.6828894653592803,0.27245534618516437,2.3582449374625134,0.8911137374834578,0.7463721666046182,0.20860938327851714,1.235563067513394,1.2437294283185814,0.7583703355771565,-0.03523672933908855,-0.23701245574053473,0.8507076823516873,-0.06356130040618181,-0.5533975934189596,0.8557948909697156,0.8679265154595255,2.7863374041071096,1.0173279242988493,1.1017903379344725,0.3071898029491965,1.1639790613719887,1.5094210976395046,0.7549561258433665,-0.017405880466959053,-0.08402820644251958,0.9804108793916578,-0.22696428189960702,-0.49184499414521293,0.9426464096247867,0.9545816299864731,2.6817852281386596,0.6153076654435143,1.1035366268753757,0.4081298758394025,1.0608184207970852,0.977230290413334,0.7541082522134127,-0.15702786664131127,-0.23180778647853847,0.8597548145748375,-0.9342337680079185,-0.6955449613245399,1.0810297854859403,0.2392199352570377,1.59640843403969,-0.3576761175085893,0.07528851057224623,0.169687682933226,0.6893575374405033,-0.03519324572104821,0.6460976516240778,-0.39341714528162364,-0.45550147052712203,0.7682463957161377,-1.3050388073220622,-0.8839078799395798,1.1626345837293506,-0.0806499086444661,1.1460317993571432,-0.5089376877555125,-0.03761729279408841,-0.27521809560292393,0.4307784856503275,-0.34529008740287653,0.3631116666701284,-0.47340983436611,-0.30690728058058453,0.8261035560964062,-0.8864014030732337,-0.8289629612468075,0.9361110926021723,0.0396296194759116,1.6247934015716314,0.3542612269157626,1.1588877086872065,-0.3098557466817191,0.8011926058381698,0.23847345711708964,0.4036621045317484,-0.23632435577142735,-0.14522512547732142,0.7999904622640069,-0.7550838513530485,-0.7852406404863576,0.6398120683031125,-0.1590306638998684,1.639578251120793,0.7814847576379224,1.2362569182549308,-0.10392055248865101,1.1459063343430362,0.7105918767833171,0.657296378218031,-0.11731761504636574,-0.3045915676808958,0.6468959380395508,-0.9689869573841519,-0.9290393690316455,0.5140068825643908,-0.27735807446822874,1.3693559961602753,-0.07201552786924326,0.07545862371826478,-0.3798180667319603,0.7194586134208316,0.10308232109566595,0.5333580494353342,-0.3011277675939815,-0.28813749295724844,0.7188781222390275,-0.9213976539617299,-0.8099982135749074,0.5938441639389518,0.0,1.790074858446287,-0.4339316942812458,0.22841531529236264,-0.4518330620719251,0.5770447860619257,-0.2813175034209951,0.3881798825259128,-0.37037522952425916,-0.08064711073528993,0.8109661681062434,-0.8311108067044615,-0.6630838253581891,0.6340424909593136,0.0,1.9860234812030981,-0.03514726592534972,1.2499187768516713,0.1045728042285809,1.0723866923617988,0.21069076924726404,0.5845241976497878,-0.25165446151134346,1
-1.4532584142832647,-1.7827989229323344,-1.7957335107508925,-1.715007574055594,-1.5373340890893439,-0.1555803508856863,-0.5113131494662357,0.9627086789505164,1.6427469344976082,0.5571977012651351,-0.4118543558377632,-0.5681660898168381,-1.5163181807166948,-1.035207213398203,-1.523415714822444,-1.6822486404909454,-1.9174325622523578,-1.444949295926057,-0.8124212707645874,-0.47397405454168795,-1.120360838000451,0.8713881245734951,1.2850641043485593,0.4437926437400758,-0.7565012622178624,-1.0884260976175681,-1.7038034906916575,-1.2426433486330108,-1.481325373731122,-1.5079285441561934,-1.9775606512031647,-1.01364400742229,-0.8147874551277604,-0.8761972847599258,-1.7299482488433298,-0.07276313380105856,-0.5151750962915772,-0.5103282512527746,-1.37677119241032,-1.465845435619939,-1.8959835889911836,-1.3422143839100469,-1.142250624736967,-1.3459408775857742,-1.6755894144432708,-0.9680994754313514,-0.9081662082435652,-0.7192182418312406,-1.7118523619177795,-0.10758226971938013,-0.5299720646161274,-0.7476863529247193,-1.3210352809278836,-1.3535863738877008,-1.765328541312126,-1.0088815945950707,-0.8294821346994671,-1.0305387933025456,-1.114436089030937,-0.6705098107409756,-0.30136159968147497,-0.12058335855583065,-1.4101921291089718,0.5819468546619967,0.7943887125336098,-0.2403973146507581,-0.7181508694456906,-1.0716131814124878,-1.281301144889872,-0.6933014496322701,-0.7593907045166699,-0.7884036596507058,-0.8543033021262665,-0.09217349894007967,0.0,0.0,-1.1519272609511915,0.4967960174326193,0.9420817814678635,0.2401046695066143,-0.2577653091206203,-0.9200159835853559,-0.8715620183062377,-0.7596610210590954,-0.8401635784122446,-0.874365992769267,-0.8489326159809878,-0.27194990697502597,-0.6398120683031125,-0.0795153319499342,-1.0729037403647768,0.1773582428681984,0.8000561123302465,0.4150074011721955,-0.31511027429029687,-0.7778902717989734,-0.9751963246643901,-0.9888665825358501,-0.8177689419769499,-1.1089129812521819,-0.6874322565592837,-0.7490745101248867,-1.0271793383714294,-0.11897811551004035,-1.0715689567239488,0.5069328334327718,1.953865528705461,0.5178725058810761,-0.5466089621466113,-0.5147422397569147,-1.216072994149409,-0.8531409666937031,-0.720499819875795,-1.2163417828284233,-0.3810756941402275,-0.5099772146117647,-0.7633957706346216,-0.11845264179811288,-0.7036727631476148,1.2305315037830236,2.5564658740860366,1.1461792219275746,-0.2313808849477391,0.14031651630489952,-0.9273419728815658,-0.40383694202336523,-0.5632745671977294,-1.1975853957900238,-0.06359587568183932,-0.15107494957184323,-0.5499432268788541,-0.11768178460767266,-0.4315490412673323,1.378324153934693,1.7282296340863588,1.5672339750612767,0.5220681263131198,0.561614031013015,-0.4760601407573803,-0.16755147502446271,1
0.3420608242841607,0.34132408335750813,0.8015774236708118,0.33679118097751315,-0.25649994552519273,0.0,0.02880637461784164,0.24953965035613018,0.9335113342313821,1.5329731878709076,0.32351790625700827,1.1370250651090779,0.6933068081794516,0.6842083366808961,0.0676706872239721,0.15149083944824757,0.7353170046986627,0.15348838994071776,-0.3419843131554866,0.07848271682349676,0.14340618726405469,0.254331981074664,0.40449092978100093,0.6830142039543359,-0.028943409132128815,1.0877415529021326,0.3019824503373236,0.35016535998283477,0.1345764243806365,0.1132233036567764,0.32432500449720375,0.12281147844065426,-0.42870355331330856,-0.35855017321441757,-0.05734635079038563,-0.32637444481624767,-0.07390394835379374,0.06835345888045766,-0.25835430174393,0.8724298275138607,0.23694543412162963,0.47040382560936184,0.09943843765375253,0.0,0.06471155218883155,-0.030087186622194086,-1.1240348705559136,-0.8797371560428022,-0.02886098196950951,-0.8592609854210561,-0.3410126655329613,0.0,-0.4306384616505314,0.27748520664700327,0.0,0.5981274225722086,-0.01617728063850536,0.0,0.06394814327028372,0.09154123302669338,-1.1189833213799099,-0.44239998431195804,0.4704460536361093,-1.1631848824608086,-1.096802242838924,-0.44664347875223087,-0.660452320652485,0.0,-0.4055857377714298,0.3886839796083946,0.08098066848994154,0.11273367092498239,-0.06296165954979448,0.2453969776976423,-0.6805062907214375,0.0792592389518232,0.5609885760832177,-1.2779696994403058,-1.1221648806240252,-0.9979769503515419,-0.6583616120397052,-0.06841996123413137,-0.38252579310348506,0.33737112070432207,0.22618577026622214,0.33487129100665475,-0.03128292154266507,0.27136127081278305,-0.7255086132124311,-0.2771456715536637,0.17901102493626367,-1.1722271364568206,-0.14540026864158295,-0.24225635287940328,-0.3441629946149615,0.13525657821781525,0.1484084275347724,0.5865880752319773,0.1444777251217389,0.31425808243481684,-0.28094527506549377,0.23956361088240075,-0.8552874263449886,-0.6342924209983498,-0.05920911895224448,-1.3033398475165192,-0.037363007860525266,0.5872364435998461,-0.3737593108722888,-0.03480701751279143,0.38400115415663133,0.5187358076646476,-0.032154021424258564,-0.05535361541240381,-0.6673471912016345,0.20995621564867512,-0.7633957706346216,-0.23690528359622576,0.11727879385794882,-0.651250331417227,-0.26710455436464164,0.034547955270819636,-0.6350307499295975,-0.38604153754121046,-0.10766419276993923,0.15123381825568813,0.03200780270425595,-0.11030864581683265,-0.22383254284089676,0.24101451099014876,-0.5499432268788541,0.0,0.08642204467515044,0.0358364280023321,0.36787626650884125,-0.31303936850224046,-0.4921226601934416,0.0704582767287771,-0.19456003979537675,0.35244714570577634,0
